id,price
0,944.3322053656424
1,6720.555086723303
2,740.3768792503903
3,1785.0220528688626
4,938.1246775695032
5,729.361204407757
6,2676.099235441104
7,13224.954957972546
8,7465.986170853576
9,5684.930473087835
10,1011.8538001491572
11,383.1196799405183
12,904.239422498089
13,5478.347132626706
14,1905.516499819248
15,2898.463877312669
16,656.7597200338042
17,3540.8781980062035
18,1146.670191438249
19,718.5370694246843
20,1608.1919461570858
21,462.33327330667487
22,2591.348453510576
23,467.19195476781334
24,5472.994241349069
25,519.4578349408665
26,3286.5180429155703
27,851.954222000333
28,1483.684170370896
29,843.9301712626959
30,987.015923685764
31,3325.17074488288
32,565.0034365513203
33,7658.597217614746
34,655.5296467747014
35,2528.356841126741
36,3483.006211601
37,4633.20211313252
38,1970.746428134904
39,2548.846636336708
40,1138.5421479396475
41,1397.4521970249725
42,11445.717210181712
43,933.6637579214647
44,3475.948698615785
45,5551.848446013787
46,10214.028809469559
47,765.20673881622
48,4490.392824316391
49,3950.483827037855
50,897.2650892264868
51,3895.1185416719513
52,1012.2097355754836
53,1913.272229237712
54,1248.9741024614746
55,521.1247305049801
56,671.9355057475248
57,879.190361741825
58,1940.053243553444
59,3094.854204898584
60,1923.2713079187406
61,843.814010825295
62,4077.0853571644952
63,696.9156995892301
64,1109.1111292705073
65,3490.8232320661605
66,1897.8663779362807
67,465.204532036482
68,528.9069542708796
69,11541.238325506292
70,5574.312256024039
71,2741.782600957969
72,743.6025512512779
73,4667.893799518727
74,1836.6347143492826
75,4248.9661152657845
76,3817.939621927941
77,9212.1003439796
78,1688.1329184458607
79,3982.301079375282
80,2704.0331455647683
81,6227.654895522455
82,1889.6966755468625
83,3220.556508159842
84,15607.813656721984
85,2549.733134380399
86,10832.696039361026
87,1417.4037065527502
88,4617.588611928907
89,927.2453026819476
90,5804.138224352148
91,606.7861035878984
92,1649.4115686647795
93,3720.6351285562328
94,14998.529137382317
95,2427.491646691384
96,6830.993542221671
97,1324.2713803777772
98,564.028039734187
99,835.326461198323
100,10520.022186387529
101,11906.069105795315
102,861.6640159670739
103,7471.767407581664
104,17229.003417876902
105,5177.127945808148
106,3327.7605922292705
107,6511.7015187656425
108,782.0186616754361
109,10444.49456059505
110,3318.1761334257594
111,568.0403685476083
112,999.7315582764412
113,2149.7845136743063
114,4766.649340459041
115,873.4559979367392
116,10290.094890663804
117,6253.310862112187
118,4372.171377201614
119,14265.836374322469
120,1847.8706191878202
121,754.8049224237019
122,3917.966598202688
123,737.3973059513245
124,577.6641997603335
125,2527.300090714961
126,649.1312833634978
127,5305.647859504453
128,531.6289748252935
129,9597.297154643691
130,988.650531979992
131,762.983925853627
132,514.2382847586363
133,7545.396561552634
134,1472.5274658917856
135,4782.2296900461715
136,608.6430314778628
137,1073.5927492204348
138,5664.567799985005
139,5981.019032715973
140,6774.57574965691
141,6951.713157103885
142,3359.5151449235705
143,4589.739002846005
144,886.7478986214363
145,741.4373009227107
146,13919.967090183573
147,8053.407362932751
148,14622.693351656464
149,1567.4545095224523
150,752.8888189530118
151,5030.385070327067
152,5590.3754594072825
153,3968.973384072048
154,10346.805162245102
155,1741.2625229417008
156,4245.172089495257
157,749.1133992620913
158,7013.001806494795
159,4289.7757593829965
160,1512.7259491898644
161,1645.3832083949085
162,499.2164081257728
163,498.36580065084036
164,4982.700648557479
165,530.8083865047779
166,14022.001707089208
167,12110.584150208577
168,3883.2364735961614
169,1696.7828297639408
170,4406.049908297507
171,990.1178337064273
172,897.6699879738969
173,2069.913185081132
174,860.8844419907224
175,7973.16550680548
176,1460.618094119789
177,649.5506766541723
178,554.5376937964401
179,2056.5238036024107
180,4966.396527405653
181,5904.158352149851
182,15999.248206600994
183,676.7433244701872
184,6627.380488191508
185,7434.977225939948
186,1351.8100814032146
187,1711.6601516326828
188,605.2672064983133
189,4762.954761764073
190,5887.2707324994835
191,2043.4304416012808
192,3110.873379897097
193,3118.934055622417
194,1622.095880862503
195,7379.752211295468
196,763.4851052088826
197,563.8930576992523
198,7353.92214934315
199,4505.195686907698
200,972.9812175704322
201,13335.372006119973
202,16311.665312618965
203,1788.0528596760425
204,8352.197027993421
205,3190.8586021683345
206,785.1222656241707
207,923.9586611676303
208,3595.772126097032
209,6212.865279371718
210,7512.7851169871265
211,11236.032706771704
212,7895.242949267243
213,15354.671228236482
214,1126.6608370017955
215,2039.545045050699
216,4236.4310878397555
217,4340.035613094579
218,3255.574886732816
219,7965.036036961233
220,444.5318493390667
221,1881.2757873503922
222,4942.284490184287
223,4338.073787851507
224,5687.555487762304
225,707.6532313392363
226,6240.220233561143
227,4902.305040262512
228,400.3108817640072
229,3442.698783044072
230,3910.482795550382
231,873.8319719477795
232,2928.4400463558227
233,797.6013389199686
234,6887.916075032664
235,4236.319945046982
236,13966.896648406853
237,13742.705174912307
238,1294.6619095777287
239,2268.348814941744
240,1319.2565430875788
241,1099.7118104867004
242,8092.878530379627
243,7822.759629653245
244,557.4889542980986
245,2347.712475729842
246,2587.085301667341
247,6762.509053031454
248,3705.4345862938867
249,587.8527233612837
250,1883.392132293428
251,10249.842302673596
252,1778.6573041697784
253,4921.359064014402
254,2315.686961318319
255,6477.5730677588135
256,8390.741421015435
257,3961.537506653473
258,632.2702328393458
259,8567.510493706992
260,3610.5777483814586
261,5667.159421000976
262,5303.550223726091
263,3708.263428997514
264,581.4745112166081
265,12583.34877528799
266,704.5745046681342
267,8806.859797628696
268,3692.1548680273763
269,1035.5930223480602
270,4451.6066010243685
271,501.56889125133387
272,2423.727115598274
273,2092.9235756436115
274,3077.472858155514
275,1387.5687117570792
276,2420.8973763008325
277,2042.6555839383193
278,2306.074711592031
279,4147.5364920588745
280,825.8530872067786
281,2531.045862693029
282,897.1770661465885
283,6986.800706828592
284,6867.793947155095
285,7621.628222806783
286,1092.3903443855297
287,4980.095657470043
288,1797.6919629474994
289,1123.9077113564294
290,884.6383438853878
291,1802.1532139840522
292,470.5400949365175
293,2242.3694640569224
294,2946.7100820193914
295,10555.764737876028
296,1214.7938923250422
297,11675.894093118057
298,1714.8831126054974
299,1877.3146801193427
300,1022.3835627837327
301,3693.5457724310368
302,734.5907008675954
303,914.5344292165238
304,839.2198848782747
305,11862.347826813677
306,3470.0384274106914
307,974.0258018086618
308,6019.358513810499
309,3973.9443305502973
310,6359.504647648117
311,881.9144003576424
312,1269.65016861995
313,13669.504311890923
314,1073.9607546906977
315,9724.79191727504
316,2912.6424308455657
317,1397.798751785551
318,817.4367329239445
319,11690.350007097502
320,1276.1776879301954
321,874.0814106508296
322,7951.61772107967
323,7980.514571205074
324,497.9508782649804
325,12162.841663003952
326,10324.584864025985
